date,NO,NO2,NOXasNO2,wd,ws,temp,site,code
2018-11-16 11:00:00,17.79404,33.06038,60.34419,121.5,2.0,9.1,Borehamwood Meadow Park,BDMP
2018-11-16 12:00:00,13.88287,32.42971,53.71649,116.2,1.9,9.3,Borehamwood Meadow Park,BDMP
2018-11-16 13:00:00,15.43324,35.55778,59.22176,105.5,2.1,9.5,Borehamwood Meadow Park,BDMP
2018-11-16 14:00:00,15.60942,36.03593,59.97004,99.7,2.5,9.6,Borehamwood Meadow Park,BDMP
2018-11-16 15:00:00,12.93151,36.61436,56.4424,104.9,3.2,9.1,Borehamwood Meadow Park,BDMP
2018-11-16 16:00:00,9.30223,38.06359,52.3268,105.2,3.4,8.6,Borehamwood Meadow Park,BDMP
2018-11-16 17:00:00,12.54392,39.18628,58.42002,109.3,3.4,8.6,Borehamwood Meadow Park,BDMP
2018-11-16 18:00:00,7.64615,36.22003,47.94397,112.3,3.6,8.6,Borehamwood Meadow Park,BDMP
2018-11-16 19:00:00,5.25012,32.46445,40.51452,114.7,3.5,8.6,Borehamwood Meadow Park,BDMP
2018-11-16 20:00:00,3.34739,27.09729,32.22989,116.1,3.6,8.6,Borehamwood Meadow Park,BDMP
2018-11-16 21:00:00,1.86749,24.55601,27.41946,123.1,4.2,8.5,Borehamwood Meadow Park,BDMP
2018-11-16 22:00:00,1.9732,25.67671,28.70224,128.7,4.3,8.2,Borehamwood Meadow Park,BDMP
2018-11-16 23:00:00,1.33896,21.99912,24.05216,139.0,3.8,7.6,Borehamwood Meadow Park,BDMP
2018-11-17 00:00:00,0.94005,23.43746,24.87885,76.6,2.3,6.0,Borehamwood Meadow Park,BDMP
2018-11-17 01:00:00,0.70504,33.99172,35.07276,91.3,3.0,6.1,Borehamwood Meadow Park,BDMP
2018-11-17 02:00:00,1.0928,33.23675,34.91236,98.6,2.8,6.1,Borehamwood Meadow Park,BDMP
2018-11-17 03:00:00,0.9518,32.75792,34.21732,103.5,2.6,5.8,Borehamwood Meadow Park,BDMP
2018-11-17 04:00:00,1.33957,33.92768,35.98166,98.2,2.5,5.5,Borehamwood Meadow Park,BDMP
2018-11-17 05:00:00,1.83309,30.76505,33.57575,106.9,3.1,5.6,Borehamwood Meadow Park,BDMP
2018-11-17 06:00:00,2.46763,26.15652,29.94016,107.2,3.1,5.3,Borehamwood Meadow Park,BDMP
2018-11-17 07:00:00,3.10216,25.55784,30.31441,95.1,2.8,4.7,Borehamwood Meadow Park,BDMP
2018-11-17 08:00:00,9.05971,28.71991,42.61126,105.6,3.1,5.6,Borehamwood Meadow Park,BDMP
2018-11-17 09:00:00,11.95035,24.76883,43.09244,117.2,3.1,7.2,Borehamwood Meadow Park,BDMP
2018-11-17 10:00:00,10.61078,20.35359,36.62323,111.0,3.4,8.5,Borehamwood Meadow Park,BDMP
2018-11-17 11:00:00,11.59783,22.15494,39.93803,105.9,3.9,9.6,Borehamwood Meadow Park,BDMP
2018-11-17 12:00:00,13.64244,27.41386,48.33197,106.8,4.7,10.4,Borehamwood Meadow Park,BDMP
2018-11-17 13:00:00,14.73524,33.75793,56.35165,107.4,5.1,10.2,Borehamwood Meadow Park,BDMP
2018-11-17 14:00:00,7.57913,32.4871,44.10827,103.2,4.2,9.4,Borehamwood Meadow Park,BDMP
2018-11-17 15:00:00,3.59568,35.44056,40.95386,93.4,3.5,8.0,Borehamwood Meadow Park,BDMP
2018-11-17 16:00:00,1.72734,35.89941,38.54795,91.3,3.5,7.1,Borehamwood Meadow Park,BDMP
2018-11-17 17:00:00,1.62158,34.51109,36.99748,89.7,3.3,6.5,Borehamwood Meadow Park,BDMP
2018-11-17 18:00:00,1.62158,33.92298,36.40937,90.1,2.9,5.9,Borehamwood Meadow Park,BDMP
2018-11-17 19:00:00,1.55108,34.35187,36.73016,86.7,2.7,5.4,Borehamwood Meadow Park,BDMP
2018-11-17 20:00:00,1.12806,30.99065,32.72032,85.8,2.8,5.0,Borehamwood Meadow Park,BDMP
2018-11-17 21:00:00,1.93885,30.81675,33.78961,98.2,3.4,5.4,Borehamwood Meadow Park,BDMP
2018-11-17 22:00:00,0.8813,29.33736,30.68866,96.4,3.2,5.2,Borehamwood Meadow Park,BDMP
2018-11-17 23:00:00,0.81079,27.57421,28.8174,95.8,3.2,4.9,Borehamwood Meadow Park,BDMP
2018-11-18 00:00:00,0.65833,23.66263,24.67206,79.7,3.4,5.8,Borehamwood Meadow Park,BDMP
2018-11-18 01:00:00,0.51726,23.4511,24.24422,77.9,3.7,5.3,Borehamwood Meadow Park,BDMP
2018-11-18 02:00:00,0.45848,19.29849,20.00148,79.2,3.6,5.2,Borehamwood Meadow Park,BDMP
2018-11-18 03:00:00,0.45848,16.57101,17.27401,80.0,3.8,5.1,Borehamwood Meadow Park,BDMP
2018-11-18 04:00:00,0.45848,18.71021,19.4132,80.3,3.8,5.0,Borehamwood Meadow Park,BDMP
2018-11-18 05:00:00,0.63482,22.02298,22.99636,79.9,4.0,5.0,Borehamwood Meadow Park,BDMP
2018-11-18 06:00:00,1.02277,25.17173,26.73995,78.4,4.0,4.9,Borehamwood Meadow Park,BDMP
2018-11-18 07:00:00,5.32544,29.59124,37.75681,72.3,4.0,4.9,Borehamwood Meadow Park,BDMP
2018-11-18 08:00:00,5.39598,23.8677,32.14142,78.7,4.8,6.2,Borehamwood Meadow Park,BDMP
2018-11-18 09:00:00,4.90223,17.83283,25.34947,86.2,4.8,8.0,Borehamwood Meadow Park,BDMP
2018-11-18 10:00:00,5.50178,16.80656,25.24251,86.7,5.6,9.2,Borehamwood Meadow Park,BDMP
2018-11-18 11:00:00,4.86696,15.48031,22.94288,89.6,5.9,9.8,Borehamwood Meadow Park,BDMP
2018-11-18 12:00:00,3.87946,14.85526,20.80368,87.3,6.0,9.9,Borehamwood Meadow Park,BDMP
2018-11-18 13:00:00,2.75089,13.75127,17.96925,80.3,5.8,9.6,Borehamwood Meadow Park,BDMP
2018-11-18 14:00:00,1.69286,14.09005,16.68573,71.3,5.2,8.7,Borehamwood Meadow Park,BDMP
2018-11-18 15:00:00,0.9875,18.54082,20.05496,66.5,5.3,7.5,Borehamwood Meadow Park,BDMP
2018-11-18 16:00:00,0.56429,23.20073,24.06595,65.2,5.6,6.7,Borehamwood Meadow Park,BDMP
2018-11-18 17:00:00,0.42321,21.9196,22.56852,67.1,5.7,6.3,Borehamwood Meadow Park,BDMP
2018-11-18 18:00:00,0.38795,19.67404,20.26888,66.7,5.7,6.0,Borehamwood Meadow Park,BDMP
2018-11-18 19:00:00,0.77589,17.31436,18.50404,66.6,5.8,5.8,Borehamwood Meadow Park,BDMP
2018-11-18 20:00:00,0.35268,14.86145,15.40221,66.4,5.7,5.7,Borehamwood Meadow Park,BDMP
2018-11-18 21:00:00,0.17634,11.49519,11.76558,65.7,5.3,5.5,Borehamwood Meadow Park,BDMP
2018-11-18 22:00:00,0.14107,8.87528,9.09158,64.2,4.8,5.3,Borehamwood Meadow Park,BDMP
2018-11-18 23:00:00,0.14107,7.69872,7.91503,64.2,4.7,5.1,Borehamwood Meadow Park,BDMP
2018-11-19 00:00:00,0.14114,8.84212,9.05853,57.4,5.8,5.3,Borehamwood Meadow Park,BDMP
2018-11-19 01:00:00,0.14114,9.76937,9.98578,60.4,5.8,4.9,Borehamwood Meadow Park,BDMP
2018-11-19 02:00:00,0.14114,7.64739,7.8638,62.3,5.6,4.8,Borehamwood Meadow Park,BDMP
2018-11-19 03:00:00,0.17642,6.79087,7.06137,63.4,5.2,4.7,Borehamwood Meadow Park,BDMP
2018-11-19 04:00:00,0.14114,7.21943,7.43584,67.8,5.9,4.8,Borehamwood Meadow Park,BDMP
2018-11-19 05:00:00,0.2117,7.91366,8.23827,67.0,5.7,4.8,Borehamwood Meadow Park,BDMP
2018-11-19 06:00:00,0.63511,11.65105,12.62487,67.0,5.1,4.8,Borehamwood Meadow Park,BDMP
2018-11-19 07:00:00,0.74096,15.82186,16.95799,60.0,4.9,4.3,Borehamwood Meadow Park,BDMP
2018-11-19 08:00:00,1.7642,19.70944,22.4145,64.0,5.6,4.8,Borehamwood Meadow Park,BDMP
2018-11-19 09:00:00,1.58778,14.9514,17.38595,68.0,6.1,6.0,Borehamwood Meadow Park,BDMP
2018-11-19 10:00:00,1.94061,12.05659,15.03216,64.6,5.9,6.4,Borehamwood Meadow Park,BDMP
2018-11-19 11:00:00,1.90533,10.9338,13.85526,61.1,5.7,7.2,Borehamwood Meadow Park,BDMP
2018-11-19 12:00:00,2.01118,10.55751,13.64128,63.4,6.3,7.9,Borehamwood Meadow Park,BDMP
2018-11-19 13:00:00,1.37607,9.07056,11.1805,67.5,6.4,7.6,Borehamwood Meadow Park,BDMP
2018-11-19 14:00:00,0.98795,8.75625,10.27108,66.1,5.9,7.3,Borehamwood Meadow Park,BDMP
2018-11-19 15:00:00,0.84681,12.82431,14.12274,60.1,5.6,6.7,Borehamwood Meadow Park,BDMP
2018-11-19 16:00:00,0.56454,13.95256,14.81818,61.3,5.9,6.3,Borehamwood Meadow Park,BDMP
2018-11-19 17:00:00,0.45869,15.45224,16.15556,63.1,6.4,6.2,Borehamwood Meadow Park,BDMP
2018-11-19 18:00:00,0.42341,15.77382,16.42304,61.4,6.6,6.0,Borehamwood Meadow Park,BDMP
2018-11-19 19:00:00,0.31756,10.31913,10.80604,57.5,7.1,5.8,Borehamwood Meadow Park,BDMP
2018-11-19 20:00:00,0.31756,10.80058,11.28749,60.9,7.3,5.8,Borehamwood Meadow Park,BDMP
2018-11-19 21:00:00,0.31756,9.24922,9.73613,63.3,7.5,5.6,Borehamwood Meadow Park,BDMP
2018-11-19 22:00:00,0.14114,8.12885,8.34526,62.9,7.0,5.4,Borehamwood Meadow Park,BDMP
2018-11-19 23:00:00,0.14114,4.81215,5.02855,66.8,5.4,4.9,Borehamwood Meadow Park,BDMP
2018-11-20 00:00:00,0.09413,5.20672,5.35106,53.4,7.2,5.0,Borehamwood Meadow Park,BDMP
2018-11-20 01:00:00,0.09413,6.91906,7.06339,54.3,7.1,4.8,Borehamwood Meadow Park,BDMP
2018-11-20 02:00:00,0.0706,4.76121,4.86946,50.5,7.3,4.7,Borehamwood Meadow Park,BDMP
2018-11-20 03:00:00,0.0706,4.2261,4.33435,56.0,7.3,4.8,Borehamwood Meadow Park,BDMP
2018-11-20 04:00:00,0.1059,4.76059,4.92297,56.8,7.5,4.8,Borehamwood Meadow Park,BDMP
2018-11-20 05:00:00,0.1412,5.99072,6.20723,58.3,7.3,4.7,Borehamwood Meadow Park,BDMP
2018-11-20 06:00:00,0.2471,8.71791,9.0968,59.0,6.9,4.6,Borehamwood Meadow Park,BDMP
2018-11-20 07:00:00,0.7413,14.06036,15.197,59.0,6.8,4.5,Borehamwood Meadow Park,BDMP
2018-11-20 08:00:00,1.3767,16.40375,18.51465,59.3,6.8,4.5,Borehamwood Meadow Park,BDMP
2018-11-20 09:00:00,0.9531,14.16368,15.62508,61.0,6.9,4.6,Borehamwood Meadow Park,BDMP
2018-11-20 10:00:00,0.8119,13.73806,14.98296,58.7,6.5,4.6,Borehamwood Meadow Park,BDMP
2018-11-20 11:00:00,1.1296,13.03689,14.76891,65.8,6.9,4.3,Borehamwood Meadow Park,BDMP
2018-11-20 12:00:00,1.0237,13.78788,15.35753,66.7,6.7,4.1,Borehamwood Meadow Park,BDMP
2018-11-20 13:00:00,1.0237,15.66075,17.2304,65.1,6.6,4.1,Borehamwood Meadow Park,BDMP
2018-11-20 14:00:00,1.5532,19.45077,21.83231,68.1,5.6,4.0,Borehamwood Meadow Park,BDMP
2018-11-20 15:00:00,1.3414,23.25371,25.31049,71.6,5.0,4.0,Borehamwood Meadow Park,BDMP
2018-11-20 16:00:00,1.2708,27.64281,29.59134,70.2,4.9,4.3,Borehamwood Meadow Park,BDMP
2018-11-20 17:00:00,1.2355,27.91098,29.80538,79.4,4.6,4.3,Borehamwood Meadow Park,BDMP
2018-11-20 18:00:00,0.7766,23.26356,24.45433,105.1,3.6,4.0,Borehamwood Meadow Park,BDMP
2018-11-20 19:00:00,1.2708,27.69632,29.64485,138.8,3.0,3.3,Borehamwood Meadow Park,BDMP
2018-11-20 20:00:00,1.0943,23.04398,24.72188,133.6,2.3,2.9,Borehamwood Meadow Park,BDMP
2018-11-20 21:00:00,0.9178,21.12067,22.52794,88.4,1.8,2.6,Borehamwood Meadow Park,BDMP
2018-11-20 22:00:00,0.6707,23.05136,24.07975,99.6,1.9,2.5,Borehamwood Meadow Park,BDMP
2018-11-20 23:00:00,0.4942,22.67986,23.43762,125.4,2.2,2.7,Borehamwood Meadow Park,BDMP
2018-11-21 00:00:00,0.37671,21.18959,21.76719,157.1,2.4,3.2,Borehamwood Meadow Park,BDMP
2018-11-21 01:00:00,1.41264,32.80423,34.97025,153.8,2.1,2.3,Borehamwood Meadow Park,BDMP
2018-11-21 02:00:00,0.95353,28.61949,30.08155,113.0,1.4,1.9,Borehamwood Meadow Park,BDMP
2018-11-21 03:00:00,1.9777,34.97095,38.00338,111.0,2.5,1.4,Borehamwood Meadow Park,BDMP
2018-11-21 04:00:00,2.6487,38.01006,42.07135,126.0,2.9,1.6,Borehamwood Meadow Park,BDMP
2018-11-21 05:00:00,5.33272,39.67543,47.85214,141.0,3.7,2.4,Borehamwood Meadow Park,BDMP
2018-11-21 06:00:00,9.14684,37.46694,51.4919,135.1,4.0,2.9,Borehamwood Meadow Park,BDMP
2018-11-21 07:00:00,18.78811,43.82659,72.63463,143.5,4.7,3.1,Borehamwood Meadow Park,BDMP
2018-11-21 08:00:00,39.7305,49.6117,110.53095,144.1,4.7,3.9,Borehamwood Meadow Park,BDMP
2018-11-21 09:00:00,41.95541,49.14415,113.47488,158.2,5.6,4.9,Borehamwood Meadow Park,BDMP
2018-11-21 10:00:00,16.38663,28.61418,53.73999,154.1,5.7,5.9,Borehamwood Meadow Park,BDMP
2018-11-21 11:00:00,11.93681,24.51786,42.82071,153.5,5.9,6.4,Borehamwood Meadow Park,BDMP
2018-11-21 12:00:00,8.19331,24.0488,36.61171,154.4,5.7,6.7,Borehamwood Meadow Park,BDMP
2018-11-21 13:00:00,5.2974,20.62083,28.7434,150.7,5.3,6.5,Borehamwood Meadow Park,BDMP
2018-11-21 14:00:00,5.2974,28.16798,36.29055,146.4,4.5,5.7,Borehamwood Meadow Park,BDMP
2018-11-21 15:00:00,9.0409,40.46626,54.32877,139.6,3.6,4.4,Borehamwood Meadow Park,BDMP
2018-11-21 16:00:00,23.52046,54.98334,91.04753,129.6,3.2,3.5,Borehamwood Meadow Park,BDMP
2018-11-21 17:00:00,32.52604,55.19875,105.07131,124.4,3.1,2.9,Borehamwood Meadow Park,BDMP
2018-11-21 18:00:00,49.01861,57.26222,132.42304,118.3,2.7,2.2,Borehamwood Meadow Park,BDMP
2018-11-21 19:00:00,57.00003,57.65633,145.05515,107.4,2.3,1.6,Borehamwood Meadow Park,BDMP
2018-11-21 20:00:00,59.78999,57.17878,148.85549,108.6,2.1,1.0,Borehamwood Meadow Park,BDMP
2018-11-21 21:00:00,43.474,50.50896,117.16816,105.4,1.9,0.6,Borehamwood Meadow Park,BDMP
2018-11-21 22:00:00,32.38477,48.02878,97.68474,78.1,1.6,0.2,Borehamwood Meadow Park,BDMP
2018-11-21 23:00:00,35.35132,48.351,102.5556,58.3,1.9,-0.3,Borehamwood Meadow Park,BDMP
2018-11-22 00:00:00,34.15432,37.6514,90.02063,45.1,2.2,1.0,Borehamwood Meadow Park,BDMP
2018-11-22 01:00:00,32.74104,35.03539,85.23761,40.6,2.5,0.4,Borehamwood Meadow Park,BDMP
2018-11-22 02:00:00,32.32883,31.22351,80.79369,38.5,2.6,0.0,Borehamwood Meadow Park,BDMP
2018-11-22 03:00:00,44.16507,27.58453,95.30336,34.3,2.6,-0.3,Borehamwood Meadow Park,BDMP
2018-11-22 04:00:00,55.01201,24.81996,109.17054,34.4,2.6,-0.5,Borehamwood Meadow Park,BDMP
2018-11-22 05:00:00,64.23368,24.97577,123.46604,38.8,2.8,-0.4,Borehamwood Meadow Park,BDMP
2018-11-22 06:00:00,86.66954,27.41096,160.3024,39.8,2.9,-0.4,Borehamwood Meadow Park,BDMP
2018-11-22 07:00:00,150.12591,35.42811,265.61797,33.9,2.9,-0.3,Borehamwood Meadow Park,BDMP
2018-11-22 08:00:00,204.50195,51.69288,365.25817,38.3,2.9,0.7,Borehamwood Meadow Park,BDMP
2018-11-22 09:00:00,156.13236,49.18753,288.58715,43.7,2.6,2.3,Borehamwood Meadow Park,BDMP
2018-11-22 10:00:00,113.41591,47.00909,220.91105,42.0,2.1,2.6,Borehamwood Meadow Park,BDMP
2018-11-22 11:00:00,29.00762,39.10011,83.57784,84.3,1.7,2.4,Borehamwood Meadow Park,BDMP
2018-11-22 12:00:00,25.72174,37.44574,76.88519,77.3,1.5,2.5,Borehamwood Meadow Park,BDMP
2018-11-22 13:00:00,31.12754,39.54395,87.27218,78.6,1.6,2.5,Borehamwood Meadow Park,BDMP
2018-11-22 14:00:00,47.45095,44.28398,117.0411,68.4,1.9,3.1,Borehamwood Meadow Park,BDMP
2018-11-22 15:00:00,55.15334,42.16478,126.73206,66.5,2.4,3.9,Borehamwood Meadow Park,BDMP
2018-11-22 16:00:00,64.02169,41.73797,139.90319,69.9,2.2,3.4,Borehamwood Meadow Park,BDMP
2018-11-22 17:00:00,53.84606,42.18823,124.75103,77.4,1.8,2.6,Borehamwood Meadow Park,BDMP
2018-11-22 18:00:00,42.85779,42.59952,108.31388,92.6,1.7,2.0,Borehamwood Meadow Park,BDMP
2018-11-22 19:00:00,43.03445,41.63261,107.61784,105.2,1.5,1.6,Borehamwood Meadow Park,BDMP
2018-11-22 20:00:00,39.53657,41.10641,101.72831,92.1,1.2,1.0,Borehamwood Meadow Park,BDMP
2018-11-22 21:00:00,35.89737,41.4394,96.48127,82.4,1.7,1.6,Borehamwood Meadow Park,BDMP
2018-11-22 22:00:00,29.74959,39.40804,85.02345,89.1,1.8,2.1,Borehamwood Meadow Park,BDMP
2018-11-22 23:00:00,24.87377,36.71137,74.85062,72.5,2.0,2.5,Borehamwood Meadow Park,BDMP
2018-11-23 00:00:00,24.69655,44.25252,82.12003,74.4,2.3,2.0,Borehamwood Meadow Park,BDMP
2018-11-23 01:00:00,11.45279,45.92166,63.48236,87.6,2.4,1.8,Borehamwood Meadow Park,BDMP
2018-11-23 02:00:00,8.87238,41.34489,54.94902,89.7,2.4,3.1,Borehamwood Meadow Park,BDMP
2018-11-23 03:00:00,10.46304,38.049,54.09211,89.7,2.3,3.7,Borehamwood Meadow Park,BDMP
2018-11-23 04:00:00,8.62494,36.10085,49.32558,87.7,2.2,4.2,Borehamwood Meadow Park,BDMP
2018-11-23 05:00:00,9.43795,34.74715,49.21847,86.7,2.4,4.7,Borehamwood Meadow Park,BDMP
2018-11-23 06:00:00,17.60336,34.91992,61.91137,96.9,2.6,5.1,Borehamwood Meadow Park,BDMP
2018-11-23 07:00:00,26.72318,35.87868,76.85364,97.7,2.6,5.4,Borehamwood Meadow Park,BDMP
2018-11-23 08:00:00,50.30037,38.12753,115.25368,94.8,2.9,5.6,Borehamwood Meadow Park,BDMP
2018-11-23 09:00:00,46.30603,37.77175,108.77334,102.7,3.1,5.8,Borehamwood Meadow Park,BDMP
2018-11-23 10:00:00,25.48599,37.66855,76.74653,101.9,3.2,6.2,Borehamwood Meadow Park,BDMP
2018-11-23 11:00:00,11.91232,35.02347,53.28876,95.6,3.3,6.5,Borehamwood Meadow Park,BDMP
2018-11-23 12:00:00,10.85187,36.9708,53.6101,92.4,3.3,6.8,Borehamwood Meadow Park,BDMP
2018-11-23 13:00:00,11.87697,42.36136,60.57245,101.5,3.4,7.4,Borehamwood Meadow Park,BDMP
2018-11-23 14:00:00,10.74583,42.38194,58.85864,111.8,3.2,6.5,Borehamwood Meadow Park,BDMP
2018-11-23 15:00:00,7.06962,41.80615,52.64608,111.4,2.7,6.5,Borehamwood Meadow Park,BDMP
2018-11-23 16:00:00,7.67054,43.72325,55.48458,69.5,2.1,5.5,Borehamwood Meadow Park,BDMP
2018-11-23 17:00:00,3.78225,39.18813,44.9875,101.2,3.4,5.9,Borehamwood Meadow Park,BDMP
2018-11-23 18:00:00,3.25203,42.83962,47.826,105.1,3.4,5.8,Borehamwood Meadow Park,BDMP
2018-11-23 19:00:00,3.00459,39.20228,43.80925,99.5,3.4,5.9,Borehamwood Meadow Park,BDMP
2018-11-23 20:00:00,2.50972,41.35355,45.20172,93.9,2.6,6.4,Borehamwood Meadow Park,BDMP
2018-11-23 21:00:00,1.76741,39.43902,42.149,93.6,2.7,6.7,Borehamwood Meadow Park,BDMP
2018-11-23 22:00:00,1.59067,40.72759,43.16658,91.8,2.7,6.6,Borehamwood Meadow Park,BDMP
2018-11-23 23:00:00,2.58041,46.9757,50.93227,80.2,2.8,6.9,Borehamwood Meadow Park,BDMP
2018-11-24 00:00:00,3.20635,49.01268,53.92902,50.1,3.2,5.8,Borehamwood Meadow Park,BDMP
2018-11-24 01:00:00,2.21616,47.31665,50.71471,52.8,3.9,6.9,Borehamwood Meadow Park,BDMP
2018-11-24 02:00:00,4.63271,50.86138,57.96477,53.3,4.0,7.2,Borehamwood Meadow Park,BDMP
2018-11-24 03:00:00,3.39496,50.7235,55.92904,50.9,4.3,7.3,Borehamwood Meadow Park,BDMP
2018-11-24 04:00:00,2.61695,49.39856,53.41116,55.2,4.3,7.5,Borehamwood Meadow Park,BDMP
2018-11-24 05:00:00,2.29867,45.81512,49.3397,53.8,4.7,7.5,Borehamwood Meadow Park,BDMP
2018-11-24 06:00:00,3.53642,43.54226,48.96469,61.9,4.6,7.5,Borehamwood Meadow Park,BDMP
2018-11-24 07:00:00,4.70344,41.96715,49.17898,63.9,4.3,7.4,Borehamwood Meadow Park,BDMP
2018-11-24 08:00:00,5.729,37.55533,46.33967,60.0,4.7,7.6,Borehamwood Meadow Park,BDMP
2018-11-24 09:00:00,7.67403,33.76942,45.53609,64.8,4.6,7.7,Borehamwood Meadow Park,BDMP
2018-11-24 10:00:00,11.06899,35.36751,52.33972,69.8,4.2,7.8,Borehamwood Meadow Park,BDMP
2018-11-24 11:00:00,4.98635,29.6404,37.28602,69.9,3.8,7.7,Borehamwood Meadow Park,BDMP
2018-11-24 12:00:00,2.51086,21.70386,25.55379,68.5,3.7,7.7,Borehamwood Meadow Park,BDMP
2018-11-24 13:00:00,1.52066,20.59712,22.92876,71.6,3.9,7.6,Borehamwood Meadow Park,BDMP
2018-11-24 14:00:00,0.95483,18.25039,19.71445,71.6,4.1,7.4,Borehamwood Meadow Park,BDMP
2018-11-24 15:00:00,0.70728,18.14782,19.2323,64.5,4.2,7.3,Borehamwood Meadow Park,BDMP
2018-11-24 16:00:00,0.84874,19.37736,20.67874,62.7,4.7,7.2,Borehamwood Meadow Park,BDMP
2018-11-24 17:00:00,0.74265,21.68291,22.82162,67.5,4.8,7.0,Borehamwood Meadow Park,BDMP
2018-11-24 18:00:00,0.56583,17.61471,18.4823,61.2,5.0,6.8,Borehamwood Meadow Park,BDMP
2018-11-24 19:00:00,0.42437,18.90304,19.55374,64.8,5.0,6.6,Borehamwood Meadow Park,BDMP
2018-11-24 20:00:00,0.42437,18.15304,18.80373,65.2,4.7,6.5,Borehamwood Meadow Park,BDMP
2018-11-24 21:00:00,0.4951,15.366,16.12514,61.5,4.6,6.4,Borehamwood Meadow Park,BDMP
2018-11-24 22:00:00,0.45974,16.65237,17.35729,59.4,4.2,6.3,Borehamwood Meadow Park,BDMP
2018-11-24 23:00:00,0.28291,15.53063,15.96442,55.8,4.0,6.3,Borehamwood Meadow Park,BDMP
2018-11-25 00:00:00,0.28304,14.49898,14.93297,46.8,3.9,4.3,Borehamwood Meadow Park,BDMP
2018-11-25 01:00:00,0.28304,16.35667,16.79066,49.1,4.1,3.7,Borehamwood Meadow Park,BDMP
2018-11-25 02:00:00,0.24766,13.17782,13.55756,55.2,4.4,3.6,Borehamwood Meadow Park,BDMP
2018-11-25 03:00:00,0.21228,12.53544,12.86093,57.6,4.4,3.9,Borehamwood Meadow Park,BDMP
2018-11-25 04:00:00,0.21228,12.74979,13.07528,57.0,4.2,4.9,Borehamwood Meadow Park,BDMP
2018-11-25 05:00:00,0.28304,13.65944,14.09343,51.5,4.4,5.2,Borehamwood Meadow Park,BDMP
2018-11-25 06:00:00,0.42456,14.67495,15.32594,55.1,3.9,5.3,Borehamwood Meadow Park,BDMP
2018-11-25 07:00:00,0.5307,14.9409,15.75464,49.8,4.8,5.5,Borehamwood Meadow Park,BDMP
2018-11-25 08:00:00,0.95527,15.46884,16.93356,57.3,4.9,5.8,Borehamwood Meadow Park,BDMP
2018-11-25 09:00:00,2.08743,15.50125,18.70193,59.0,4.8,5.9,Borehamwood Meadow Park,BDMP
2018-11-25 10:00:00,3.25498,13.97897,18.96987,60.5,4.5,6.1,Borehamwood Meadow Park,BDMP
2018-11-25 11:00:00,2.22896,13.78381,17.20149,64.5,4.6,6.3,Borehamwood Meadow Park,BDMP
2018-11-25 12:00:00,1.48597,16.3163,18.59476,70.3,4.6,6.3,Borehamwood Meadow Park,BDMP
2018-11-25 13:00:00,1.62749,17.54616,20.04161,65.2,4.2,6.4,Borehamwood Meadow Park,BDMP
2018-11-25 14:00:00,1.06141,15.30609,16.93356,61.0,4.1,6.0,Borehamwood Meadow Park,BDMP
2018-11-25 15:00:00,0.45994,14.45994,15.16518,50.7,3.5,4.9,Borehamwood Meadow Park,BDMP
2018-11-25 16:00:00,0.56608,19.60233,20.47031,45.4,3.4,4.2,Borehamwood Meadow Park,BDMP
2018-11-25 17:00:00,0.74299,23.72524,24.86446,46.3,3.9,5.1,Borehamwood Meadow Park,BDMP
2018-11-25 18:00:00,0.63684,20.13688,21.11336,49.9,4.1,5.3,Borehamwood Meadow Park,BDMP
2018-11-25 19:00:00,0.5307,21.10343,21.91717,51.4,4.7,5.5,Borehamwood Meadow Park,BDMP
2018-11-25 20:00:00,0.49532,20.51463,21.27412,35.5,3.9,4.9,Borehamwood Meadow Park,BDMP
2018-11-25 21:00:00,0.49532,17.94245,18.70193,23.7,4.1,4.1,Borehamwood Meadow Park,BDMP
2018-11-25 22:00:00,0.38918,16.55117,17.14791,37.3,5.4,4.4,Borehamwood Meadow Park,BDMP
2018-11-25 23:00:00,0.28304,13.92738,14.36137,32.0,5.4,3.9,Borehamwood Meadow Park,BDMP
2018-11-26 00:00:00,0.28317,11.2869,11.72109,29.8,3.4,3.9,Borehamwood Meadow Park,BDMP
2018-11-26 01:00:00,0.14159,12.36163,12.57873,21.9,3.8,3.3,Borehamwood Meadow Park,BDMP
2018-11-26 02:00:00,0.14159,8.78813,9.00523,21.4,4.0,2.9,Borehamwood Meadow Park,BDMP
2018-11-26 03:00:00,0.14159,7.28726,7.50436,16.5,4.0,2.6,Borehamwood Meadow Park,BDMP
2018-11-26 04:00:00,0.14159,7.93049,8.14759,14.6,4.2,2.4,Borehamwood Meadow Park,BDMP
2018-11-26 05:00:00,0.14159,9.59217,9.80926,16.3,4.8,2.6,Borehamwood Meadow Park,BDMP
2018-11-26 06:00:00,0.42476,20.2001,20.85139,17.8,4.8,3.2,Borehamwood Meadow Park,BDMP
2018-11-26 07:00:00,0.9203,23.56767,24.97878,13.1,4.1,4.2,Borehamwood Meadow Park,BDMP
2018-11-26 08:00:00,3.00869,26.79783,31.41108,13.8,4.7,4.8,Borehamwood Meadow Park,BDMP
2018-11-26 09:00:00,2.72551,21.55015,25.72922,17.5,5.0,4.4,Borehamwood Meadow Park,BDMP
2018-11-26 10:00:00,3.11487,20.30991,25.08599,14.3,4.5,4.6,Borehamwood Meadow Park,BDMP
