date,O3,NO,NO2,NOXasNO2,wd,ws,temp,site,code
2018-10-10 18:00:00,74.73897,0.5488,17.72172,18.5632,135.8,4.7,12.2,High Muffles,HM
2018-10-10 19:00:00,67.8538,0.32282,18.81672,19.31171,132.2,4.5,12.1,High Muffles,HM
2018-10-10 20:00:00,65.15961,0.45195,17.62071,18.31369,130.3,4.5,12.0,High Muffles,HM
2018-10-10 21:00:00,69.79961,0.48423,12.83061,13.57309,136.4,3.3,12.1,High Muffles,HM
2018-10-10 22:00:00,66.95574,0.32282,12.27968,12.77467,130.0,2.4,12.1,High Muffles,HM
2018-10-10 23:00:00,62.31573,0.48423,11.13397,11.87645,132.3,3.0,12.1,High Muffles,HM
2018-10-11 00:00:00,58.00835,0.34444,10.7216,11.24973,120.4,4.2,11.3,High Muffles,HM
2018-10-11 01:00:00,,0.30138,11.12044,11.58256,130.7,4.8,11.8,High Muffles,HM
2018-10-11 02:00:00,49.49336,0.38749,10.88856,11.48271,141.3,5.1,12.2,High Muffles,HM
2018-10-11 03:00:00,46.69938,0.48437,12.58724,13.32993,150.4,4.9,12.4,High Muffles,HM
2018-10-11 04:00:00,45.05293,0.51666,13.38645,14.17865,161.8,5.2,12.4,High Muffles,HM
2018-10-11 05:00:00,44.6039,0.41979,11.9374,12.58106,170.9,5.0,12.0,High Muffles,HM
2018-10-11 06:00:00,40.01379,0.58124,12.78818,13.6794,171.5,4.8,11.9,High Muffles,HM
2018-10-11 07:00:00,35.77292,0.7427,14.03836,15.17715,173.2,4.3,11.8,High Muffles,HM
2018-10-11 08:00:00,33.17851,0.87186,15.58768,16.92452,179.1,6.1,13.3,High Muffles,HM
2018-10-11 09:00:00,30.48432,1.42081,18.19078,20.36933,181.9,7.0,14.5,High Muffles,HM
2018-10-11 10:00:00,38.71658,1.51769,16.19503,18.52211,185.0,7.4,15.4,High Muffles,HM
2018-10-11 11:00:00,58.17466,1.16248,11.49756,13.28,178.5,7.4,16.2,High Muffles,HM
2018-10-11 12:00:00,72.34413,1.06561,9.54925,11.18316,176.0,7.9,16.6,High Muffles,HM
2018-10-11 13:00:00,76.93424,1.22707,8.90229,10.78376,176.3,7.9,16.7,High Muffles,HM
2018-10-11 14:00:00,80.02757,1.00103,8.59986,10.13474,179.9,7.0,15.8,High Muffles,HM
2018-10-11 15:00:00,75.28778,0.93644,8.64895,10.08482,184.3,7.4,15.2,High Muffles,HM
2018-10-11 16:00:00,68.05337,0.38749,10.93849,11.53264,184.0,7.5,14.8,High Muffles,HM
2018-10-11 17:00:00,64.81036,0.25833,8.79007,9.18617,185.5,7.0,14.4,High Muffles,HM
2018-10-11 18:00:00,66.25724,0.38749,8.24254,8.8367,192.3,6.2,14.1,High Muffles,HM
2018-10-11 19:00:00,67.45466,0.32291,7.34307,7.8382,190.8,6.0,13.9,High Muffles,HM
2018-10-11 20:00:00,64.16176,0.22604,6.59296,6.93955,193.6,6.4,13.8,High Muffles,HM
2018-10-11 21:00:00,59.37208,0.29062,6.94326,7.38888,205.5,6.2,13.2,High Muffles,HM
2018-10-11 22:00:00,57.77552,0.22604,7.74123,8.08782,219.5,5.9,12.5,High Muffles,HM
2018-10-11 23:00:00,61.06842,0.41979,7.09469,7.73835,212.3,5.3,11.7,High Muffles,HM
2018-10-12 00:00:00,66.58986,0.7752,6.93635,8.12497,193.1,5.0,11.0,High Muffles,HM
2018-10-12 01:00:00,,0.3876,8.59623,9.19054,188.6,5.9,10.8,High Muffles,HM
2018-10-12 02:00:00,54.83186,0.6783,7.70096,8.741,192.6,7.8,11.2,High Muffles,HM
2018-10-12 03:00:00,61.61724,0.646,5.00331,5.99383,188.7,7.4,10.7,High Muffles,HM
2018-10-12 04:00:00,66.05767,0.7752,3.85618,5.04481,194.6,8.9,10.8,High Muffles,HM
2018-10-12 05:00:00,65.10971,0.5814,4.05344,4.94491,193.3,9.9,10.9,High Muffles,HM
2018-10-12 06:00:00,61.8667,0.4199,4.65071,5.29455,191.2,10.8,11.3,High Muffles,HM
2018-10-12 07:00:00,60.96864,0.3553,5.3991,5.94388,193.0,11.0,11.7,High Muffles,HM
2018-10-12 08:00:00,62.36563,0.5168,5.65095,6.44337,196.5,11.9,12.4,High Muffles,HM
2018-10-12 09:00:00,60.07057,0.4199,5.99932,6.64316,200.1,11.5,12.9,High Muffles,HM
2018-10-12 10:00:00,57.62584,0.4845,6.49965,7.24255,201.6,10.7,13.3,High Muffles,HM
2018-10-12 11:00:00,57.97509,0.4199,5.99932,6.64316,198.4,11.6,13.4,High Muffles,HM
2018-10-12 12:00:00,59.17251,0.4199,5.34999,5.99383,192.1,11.7,13.6,High Muffles,HM
2018-10-12 13:00:00,59.57165,0.3553,5.3991,5.94388,190.8,12.7,14.2,High Muffles,HM
2018-10-12 14:00:00,61.16821,0.4199,5.2501,5.89393,192.0,12.8,14.3,High Muffles,HM
2018-10-12 15:00:00,63.11401,0.3876,5.39952,5.99383,195.7,12.4,15.4,High Muffles,HM
2018-10-12 16:00:00,63.26369,0.2584,5.24798,5.64419,199.4,11.8,15.8,High Muffles,HM
2018-10-12 17:00:00,63.36348,0.2584,5.09814,5.49435,199.9,12.0,15.8,High Muffles,HM
2018-10-12 18:00:00,62.26584,0.3876,4.99993,5.59424,202.9,12.1,15.8,High Muffles,HM
2018-10-12 19:00:00,61.96649,0.323,4.34975,4.84501,205.1,11.4,15.8,High Muffles,HM
2018-10-12 20:00:00,61.36778,0.3876,4.3506,4.94491,204.7,11.0,15.9,High Muffles,HM
2018-10-12 21:00:00,60.41982,0.3876,4.30065,4.89496,204.8,10.3,16.0,High Muffles,HM
2018-10-12 22:00:00,59.52175,0.4522,4.25155,4.94491,201.3,10.2,16.0,High Muffles,HM
2018-10-12 23:00:00,57.2267,0.323,4.14996,4.64522,198.9,10.3,15.8,High Muffles,HM
2018-10-13 00:00:00,55.54698,0.51694,3.40504,4.19768,206.1,8.5,16.3,High Muffles,HM
2018-10-13 01:00:00,,0.38771,3.33668,3.93116,204.8,8.8,16.4,High Muffles,HM
2018-10-13 02:00:00,55.18111,0.54925,2.30608,3.14826,200.0,9.2,16.4,High Muffles,HM
2018-10-13 03:00:00,54.63229,0.48464,2.20527,2.94837,193.3,9.3,16.4,High Muffles,HM
2018-10-13 04:00:00,59.67143,0.3554,2.1036,2.64854,193.4,10.0,16.4,High Muffles,HM
2018-10-13 05:00:00,70.84735,0.3554,1.30404,1.84898,192.8,11.3,16.2,High Muffles,HM
2018-10-13 06:00:00,56.37853,0.61387,2.30695,3.2482,196.0,12.0,15.9,High Muffles,HM
2018-10-13 07:00:00,51.48906,0.74311,2.70846,3.84787,197.7,12.3,15.9,High Muffles,HM
2018-10-13 08:00:00,50.64089,0.45233,2.90445,3.59801,199.9,12.5,16.0,High Muffles,HM
2018-10-13 09:00:00,50.591,0.29078,3.05221,3.49807,201.9,12.6,16.8,High Muffles,HM
2018-10-13 10:00:00,48.79487,0.45233,3.75398,4.44754,203.5,12.5,17.4,High Muffles,HM
2018-10-13 11:00:00,49.04433,0.54925,3.75528,4.59746,203.1,12.0,18.0,High Muffles,HM
2018-10-13 12:00:00,49.54325,0.45233,4.15376,4.84732,204.2,11.5,18.5,High Muffles,HM
2018-10-13 13:00:00,54.73207,0.51694,3.05524,3.84787,203.5,10.9,18.5,High Muffles,HM
2018-10-13 14:00:00,59.52175,0.54925,2.75583,3.59801,198.0,10.2,18.4,High Muffles,HM
2018-10-13 15:00:00,62.46541,0.3554,3.35291,3.89784,194.7,10.0,17.7,High Muffles,HM
2018-10-13 16:00:00,64.06197,0.42002,3.50369,4.14771,191.8,9.5,17.0,High Muffles,HM
2018-10-13 17:00:00,62.5652,0.38771,4.1529,4.74737,193.0,9.9,16.4,High Muffles,HM
2018-10-13 18:00:00,60.22025,0.25847,3.90131,4.29762,195.8,10.0,16.1,High Muffles,HM
2018-10-13 19:00:00,60.17036,0.25847,4.15117,4.54749,194.3,9.8,16.0,High Muffles,HM
2018-10-13 20:00:00,61.96649,0.42002,4.30325,4.94726,194.2,10.0,15.8,High Muffles,HM
2018-10-13 21:00:00,62.71487,0.51694,4.35452,5.14715,200.7,9.4,15.7,High Muffles,HM
2018-10-13 22:00:00,64.5609,0.58156,4.25544,5.14715,203.0,9.0,15.6,High Muffles,HM
2018-10-13 23:00:00,69.10111,0.74311,3.80785,4.94726,215.2,8.0,15.0,High Muffles,HM
2018-10-14 00:00:00,67.38814,0.64636,4.07521,5.06627,,,,High Muffles,HM
2018-10-14 01:00:00,,0.68945,2.14261,3.19975,,,,High Muffles,HM
2018-10-14 02:00:00,80.77596,0.61404,2.05826,2.99977,,,,High Muffles,HM
2018-10-14 03:00:00,78.92994,0.5494,1.95738,2.79978,,,,High Muffles,HM
2018-10-14 04:00:00,77.78241,0.42013,1.60563,2.24983,,,,High Muffles,HM
2018-10-14 05:00:00,73.34198,0.5494,1.30743,2.14983,,,,High Muffles,HM
2018-10-14 06:00:00,68.60219,0.3555,2.50468,3.04976,,,,High Muffles,HM
2018-10-14 07:00:00,66.30713,0.25854,2.05338,2.44981,,,,High Muffles,HM
2018-10-14 08:00:00,64.91014,0.3555,4.25454,4.79963,,,,High Muffles,HM
2018-10-14 09:00:00,63.66283,0.5494,3.90723,4.74963,,,,High Muffles,HM
2018-10-14 10:00:00,55.72992,0.3555,7.3543,7.89939,,,,High Muffles,HM
2018-10-14 11:00:00,56.27874,0.51709,5.90663,6.69948,,,,High Muffles,HM
2018-10-14 12:00:00,61.56735,0.42013,4.75539,5.39958,,,,High Muffles,HM
2018-10-14 13:00:00,71.69552,0.48477,3.05641,3.79971,,,,High Muffles,HM
2018-10-14 14:00:00,78.23144,0.58172,1.75783,2.64979,,,,High Muffles,HM
2018-10-14 15:00:00,78.5308,0.5494,1.60741,2.44981,,,,High Muffles,HM
2018-10-14 16:00:00,72.94284,0.32318,1.25433,1.74987,,,,High Muffles,HM
2018-10-14 17:00:00,66.90584,0.22623,1.15301,1.49988,,,,High Muffles,HM
2018-10-14 18:00:00,57.07702,0.06464,1.45077,1.54988,,,,High Muffles,HM
2018-10-14 19:00:00,67.45466,0.16159,1.00214,1.2499,,,,High Muffles,HM
2018-10-14 20:00:00,69.10111,0.25854,1.00347,1.39989,,,,High Muffles,HM
2018-10-14 21:00:00,68.5024,0.16159,1.25212,1.49988,,,,High Muffles,HM
2018-10-14 22:00:00,67.60434,0.38781,1.35521,1.94985,,,,High Muffles,HM
2018-10-14 23:00:00,64.71057,0.29086,2.10382,2.5498,,,,High Muffles,HM
2018-10-15 00:00:00,67.65423,0.56033,1.67518,2.53434,11.2,3.2,6.4,High Muffles,HM
2018-10-15 01:00:00,65.05982,0.60343,2.34272,3.26797,11.0,3.1,6.2,High Muffles,HM
2018-10-15 02:00:00,46.35013,0.54955,7.61072,8.45336,4.8,3.5,6.1,High Muffles,HM
2018-10-15 03:00:00,39.46497,0.64653,10.36318,11.35451,15.1,3.8,6.2,High Muffles,HM
2018-10-15 04:00:00,43.10712,0.74351,8.36374,9.50378,25.3,3.7,7.0,High Muffles,HM
2018-10-15 05:00:00,41.95959,0.54955,8.11092,8.95356,25.7,4.1,7.2,High Muffles,HM
2018-10-15 06:00:00,45.50196,0.54955,6.36023,7.20286,27.8,4.6,8.0,High Muffles,HM
2018-10-15 07:00:00,51.8882,0.61421,2.70968,3.65145,38.3,4.1,8.4,High Muffles,HM
2018-10-15 08:00:00,52.48691,0.64653,3.36039,4.35173,48.6,3.9,8.8,High Muffles,HM
2018-10-15 09:00:00,59.17251,0.54955,2.30862,3.15125,51.4,4.2,9.3,High Muffles,HM
2018-10-15 10:00:00,63.06412,0.71119,2.71104,3.80151,55.3,4.0,9.5,High Muffles,HM
2018-10-15 11:00:00,75.48735,0.4849,1.85753,2.60103,66.4,4.3,9.7,High Muffles,HM
2018-10-15 12:00:00,80.72607,0.54955,1.65836,2.50099,69.8,4.5,9.8,High Muffles,HM
2018-10-15 13:00:00,81.12521,0.51723,1.30776,2.10084,67.8,4.3,9.7,High Muffles,HM
2018-10-15 14:00:00,80.82585,0.58188,1.00855,1.90076,72.0,3.9,9.5,High Muffles,HM
2018-10-15 15:00:00,79.67832,0.4849,0.85713,1.60064,74.0,3.7,9.3,High Muffles,HM
2018-10-15 16:00:00,75.8366,0.35559,1.00538,1.55062,67.3,3.5,9.2,High Muffles,HM
2018-10-15 17:00:00,69.60004,0.4849,1.80751,2.55102,61.6,4.0,9.3,High Muffles,HM
2018-10-15 18:00:00,67.05552,0.38792,1.60607,2.20087,65.7,3.4,9.5,High Muffles,HM
2018-10-15 19:00:00,69.64993,0.45257,1.00674,1.70068,67.3,3.3,9.6,High Muffles,HM
2018-10-15 20:00:00,69.69982,0.16163,1.05268,1.30052,78.3,3.5,9.8,High Muffles,HM
2018-10-15 21:00:00,69.99918,0.45257,0.70662,1.40056,90.3,3.3,9.9,High Muffles,HM
2018-10-15 22:00:00,69.00133,0.38792,1.65609,2.25089,101.2,3.8,10.1,High Muffles,HM
2018-10-15 23:00:00,67.8538,0.42025,1.00629,1.65066,106.6,3.9,10.4,High Muffles,HM
2018-10-16 00:00:00,69.38384,0.47426,0.87422,1.6014,138.1,2.3,9.8,High Muffles,HM
2018-10-16 01:00:00,,0.34491,0.80564,1.3345,145.9,3.0,10.0,High Muffles,HM
2018-10-16 02:00:00,70.548,0.4527,0.80718,1.50131,153.8,3.4,10.2,High Muffles,HM
2018-10-16 03:00:00,67.45466,0.48503,0.55743,1.30114,159.0,3.9,10.5,High Muffles,HM
2018-10-16 04:00:00,66.05767,0.32336,0.70524,1.20105,167.3,4.0,10.7,High Muffles,HM
2018-10-16 05:00:00,64.36133,0.29102,1.00504,1.45127,190.4,4.3,10.8,High Muffles,HM
2018-10-16 06:00:00,59.77122,0.48503,1.80852,2.55223,203.0,5.0,10.8,High Muffles,HM
2018-10-16 07:00:00,53.73422,0.64671,4.01275,5.00436,214.4,6.4,10.3,High Muffles,HM
2018-10-16 08:00:00,53.08562,1.06707,5.82035,7.4565,216.0,6.2,10.6,High Muffles,HM
2018-10-16 09:00:00,49.09422,0.74372,8.51807,9.65842,211.7,5.9,10.2,High Muffles,HM
2018-10-16 10:00:00,42.75787,1.22875,9.8762,11.76026,209.6,5.8,10.2,High Muffles,HM
2018-10-16 11:00:00,38.16776,1.51977,10.88124,13.21152,212.4,5.7,10.6,High Muffles,HM
2018-10-16 12:00:00,32.33034,2.03714,13.84122,16.9648,217.3,6.2,11.5,High Muffles,HM
2018-10-16 13:00:00,30.43443,2.48984,17.45085,21.26855,204.6,5.6,11.5,High Muffles,HM
2018-10-16 14:00:00,32.52991,1.39043,15.4834,17.61536,203.5,5.5,11.6,High Muffles,HM
2018-10-16 15:00:00,32.82927,1.55211,15.08537,17.46523,214.4,5.2,11.8,High Muffles,HM
2018-10-16 16:00:00,31.88131,1.0024,16.72893,18.26593,212.3,5.4,11.2,High Muffles,HM
2018-10-16 17:00:00,33.02884,0.35569,16.8698,17.41519,222.2,6.8,11.0,High Muffles,HM
2018-10-16 18:00:00,31.58195,0.4527,16.92124,17.61536,226.1,6.7,10.7,High Muffles,HM
2018-10-16 19:00:00,27.44088,0.71138,17.47542,18.56619,215.6,5.3,10.5,High Muffles,HM
2018-10-16 20:00:00,25.59485,0.61438,17.17377,18.1158,219.6,6.0,10.6,High Muffles,HM
2018-10-16 21:00:00,30.83357,0.38803,14.11787,14.71283,216.7,5.7,10.4,High Muffles,HM
2018-10-16 22:00:00,35.9226,0.58204,10.41741,11.30986,232.8,4.9,10.6,High Muffles,HM
2018-10-16 23:00:00,39.11572,0.51737,8.31466,9.10794,217.8,4.0,10.4,High Muffles,HM
2018-10-17 00:00:00,39.58138,0.43126,7.41629,8.07754,228.5,3.9,9.9,High Muffles,HM
2018-10-17 01:00:00,42.97407,0.56064,5.48224,6.34187,227.9,3.8,9.3,High Muffles,HM
2018-10-17 02:00:00,42.70798,0.67923,4.81641,5.85789,236.6,3.3,8.7,High Muffles,HM
2018-10-17 03:00:00,42.50841,0.48517,4.21276,4.95667,250.2,4.2,9.3,High Muffles,HM
2018-10-17 04:00:00,43.60605,0.54986,3.7631,4.6062,260.8,4.6,9.4,High Muffles,HM
2018-10-17 05:00:00,42.20906,0.71158,3.21473,4.3058,259.8,3.9,9.4,High Muffles,HM
2018-10-17 06:00:00,43.60605,0.42048,2.75986,3.40459,264.8,3.1,9.2,High Muffles,HM
2018-10-17 07:00:00,39.61465,0.48517,2.86094,3.60485,268.7,2.8,8.6,High Muffles,HM
2018-10-17 08:00:00,40.66239,0.8733,2.91669,4.25573,262.7,2.5,8.4,High Muffles,HM
2018-10-17 09:00:00,48.5454,1.13206,2.87041,4.6062,283.0,2.6,8.5,High Muffles,HM
2018-10-17 10:00:00,62.06627,0.80861,2.0646,3.30445,280.2,3.2,8.8,High Muffles,HM
2018-10-17 11:00:00,62.61509,0.5822,2.31162,3.20431,282.3,3.3,8.9,High Muffles,HM
2018-10-17 12:00:00,64.16176,0.54986,2.51142,3.35452,290.3,3.4,8.8,High Muffles,HM
2018-10-17 13:00:00,68.00348,0.22641,1.5554,1.90256,298.5,3.0,8.9,High Muffles,HM
2018-10-17 14:00:00,67.60434,0.42048,1.40804,2.05277,309.7,3.0,9.4,High Muffles,HM
2018-10-17 15:00:00,65.2095,0.38813,2.30878,2.90391,311.9,3.0,9.2,High Muffles,HM
2018-10-17 16:00:00,59.871,0.2911,3.20857,3.65492,318.1,3.6,8.4,High Muffles,HM
2018-10-17 17:00:00,54.93164,0.22641,4.40925,4.75641,333.8,4.2,8.4,High Muffles,HM
2018-10-17 18:00:00,57.27659,0.2911,5.66188,6.10823,337.6,4.2,8.1,High Muffles,HM
2018-10-17 19:00:00,55.03143,0.38813,7.26545,7.86058,340.9,4.8,7.7,High Muffles,HM
2018-10-17 20:00:00,60.36993,0.51751,4.51364,5.30715,344.7,4.9,7.4,High Muffles,HM
2018-10-17 21:00:00,58.92304,0.42048,5.6137,6.25843,345.3,4.4,6.9,High Muffles,HM
2018-10-17 22:00:00,57.97509,0.2911,6.66323,7.10957,343.1,4.7,6.6,High Muffles,HM
2018-10-17 23:00:00,58.37423,0.32345,7.06424,7.56018,346.3,4.6,6.2,High Muffles,HM
2018-10-18 00:00:00,63.46326,0.47452,5.35015,6.07773,340.3,3.9,5.9,High Muffles,HM
2018-10-18 01:00:00,,0.25883,3.41007,3.80693,340.2,4.1,5.5,High Muffles,HM
2018-10-18 02:00:00,67.60434,0.32353,4.1624,4.65848,335.9,3.9,5.0,High Muffles,HM
2018-10-18 03:00:00,71.44606,0.42059,3.56276,4.20766,338.1,3.7,4.7,High Muffles,HM
2018-10-18 04:00:00,69.50025,0.25883,3.00934,3.4062,341.8,4.0,4.6,High Muffles,HM
2018-10-18 05:00:00,68.25294,0.22647,2.45785,2.80511,345.9,3.8,4.5,High Muffles,HM
2018-10-18 06:00:00,63.76262,0.25883,1.65688,2.05374,347.5,3.6,4.3,High Muffles,HM
2018-10-18 07:00:00,59.77122,0.32353,2.80994,3.30602,349.8,3.5,5.1,High Muffles,HM
2018-10-18 08:00:00,64.21165,0.61471,2.66402,3.60656,355.7,3.1,6.9,High Muffles,HM
2018-10-18 09:00:00,67.90369,1.00295,3.72173,5.25957,11.4,2.9,8.6,High Muffles,HM
2018-10-18 10:00:00,73.49165,0.77648,3.21744,4.40802,27.9,2.3,9.6,High Muffles,HM
2018-10-18 11:00:00,79.42886,0.64707,2.41405,3.4062,41.8,1.4,10.0,High Muffles,HM
2018-10-18 12:00:00,78.43101,0.55001,3.06378,3.90711,78.5,1.0,10.2,High Muffles,HM
2018-10-18 13:00:00,77.23359,0.64707,4.41769,5.40985,115.1,0.9,10.3,High Muffles,HM
2018-10-18 14:00:00,61.06842,1.52061,15.15026,17.48182,147.9,1.2,10.0,High Muffles,HM
2018-10-18 15:00:00,63.2138,1.39119,11.39148,13.52462,157.9,1.8,9.4,High Muffles,HM
2018-10-18 16:00:00,58.82326,0.55001,7.92262,8.76596,175.9,2.0,7.9,High Muffles,HM
2018-10-18 17:00:00,58.32433,0.29118,6.06538,6.51185,185.7,1.6,7.0,High Muffles,HM
2018-10-18 18:00:00,55.13121,0.25883,3.66052,4.05739,191.6,0.8,6.3,High Muffles,HM
2018-10-18 19:00:00,50.04218,0.32353,3.86185,4.35793,204.0,0.3,5.2,High Muffles,HM
2018-10-18 20:00:00,54.93164,0.19412,2.95828,3.25593,242.7,0.1,4.5,High Muffles,HM
2018-10-18 21:00:00,51.08992,0.25883,4.81262,5.20948,297.7,0.3,4.3,High Muffles,HM
2018-10-18 22:00:00,54.5325,0.22647,2.10721,2.45447,301.4,0.2,3.7,High Muffles,HM
2018-10-18 23:00:00,53.48476,0.22647,1.35585,1.7031,285.8,0.4,3.8,High Muffles,HM
2018-10-19 00:00:00,47.56418,0.21575,1.20605,1.53686,247.7,2.1,4.1,High Muffles,HM
2018-10-19 01:00:00,48.82813,0.47465,1.47728,2.20506,252.6,1.9,3.7,High Muffles,HM
2018-10-19 02:00:00,60.36993,0.48543,1.86166,2.60598,244.8,2.3,3.6,High Muffles,HM
2018-10-19 03:00:00,51.43917,0.42071,4.56688,5.21195,242.1,2.8,3.8,High Muffles,HM
2018-10-19 04:00:00,52.13766,0.55016,5.32057,6.16414,247.8,3.0,4.1,High Muffles,HM
2018-10-19 05:00:00,45.75142,0.45307,6.92277,7.61747,238.5,3.4,4.1,High Muffles,HM
2018-10-19 06:00:00,40.01379,0.55016,8.47781,9.32138,239.5,3.4,4.0,High Muffles,HM
2018-10-19 07:00:00,32.33034,1.32685,13.50115,15.53563,234.8,3.7,4.2,High Muffles,HM
2018-10-19 08:00:00,30.18496,3.1715,15.03274,19.89563,237.3,4.0,4.4,High Muffles,HM
2018-10-19 09:00:00,31.43228,5.66339,15.22109,23.90483,238.4,4.0,4.5,High Muffles,HM
2018-10-19 10:00:00,28.6383,7.34622,17.55204,28.81609,241.2,4.2,4.7,High Muffles,HM
2018-10-19 11:00:00,36.6211,8.18764,17.86556,30.41977,240.8,4.4,5.3,High Muffles,HM
2018-10-19 12:00:00,50.99014,3.94819,14.19263,20.24644,239.3,4.1,5.9,High Muffles,HM
2018-10-19 13:00:00,55.72992,2.16827,11.8602,15.18483,231.5,4.3,6.4,High Muffles,HM
2018-10-19 14:00:00,67.25509,1.00323,4.77622,6.31448,227.5,4.0,6.7,High Muffles,HM
2018-10-19 15:00:00,69.2009,0.74433,3.92032,5.06161,236.7,4.0,7.0,High Muffles,HM
2018-10-19 16:00:00,70.44821,0.5178,3.21525,4.0092,239.9,4.0,7.1,High Muffles,HM
2018-10-19 17:00:00,65.90799,0.48543,3.21476,3.95908,248.7,4.5,7.0,High Muffles,HM
2018-10-19 18:00:00,64.36133,0.42071,3.36412,4.0092,258.8,4.4,7.1,High Muffles,HM
2018-10-19 19:00:00,60.17036,0.19417,3.21032,3.50805,269.8,4.1,7.5,High Muffles,HM
2018-10-19 20:00:00,60.5695,0.32362,2.51068,3.0069,269.8,4.0,7.2,High Muffles,HM
2018-10-19 21:00:00,62.86455,0.5178,1.91227,2.70621,263.9,4.0,7.2,High Muffles,HM
2018-10-19 22:00:00,62.86455,0.42071,1.55998,2.20506,270.5,4.1,7.4,High Muffles,HM
2018-10-19 23:00:00,57.12691,0.5178,1.51135,2.30529,266.6,3.7,7.9,High Muffles,HM
2018-10-20 00:00:00,52.48691,0.21581,1.94205,2.27296,290.9,2.8,6.6,High Muffles,HM
2018-10-20 01:00:00,,0.30213,2.0771,2.54036,292.0,2.5,6.7,High Muffles,HM
2018-10-20 02:00:00,58.12476,0.38845,2.26229,2.85791,274.2,2.9,6.5,High Muffles,HM
2018-10-20 03:00:00,55.92949,0.42082,2.11237,2.75763,274.9,3.4,7.3,High Muffles,HM
2018-10-20 04:00:00,57.67573,0.38845,2.36256,2.95818,256.6,3.0,6.9,High Muffles,HM
2018-10-20 05:00:00,52.43702,0.4532,2.71454,3.40943,245.4,2.7,7.4,High Muffles,HM
2018-10-20 06:00:00,37.07013,0.67979,8.53416,9.57649,238.5,3.4,7.5,High Muffles,HM
2018-10-20 07:00:00,28.13937,1.19773,11.85137,13.68787,234.5,3.7,7.3,High Muffles,HM
2018-10-20 08:00:00,32.72948,2.07175,11.56414,14.74078,234.0,3.8,7.1,High Muffles,HM
2018-10-20 09:00:00,38.96604,2.36309,10.86673,14.49009,229.0,4.2,7.0,High Muffles,HM
2018-10-20 10:00:00,46.49981,3.04288,11.47897,16.14466,229.5,4.5,7.3,High Muffles,HM
2018-10-20 11:00:00,56.22885,1.94227,8.50366,11.48176,230.8,4.8,7.5,High Muffles,HM
2018-10-20 12:00:00,60.76907,1.32722,5.83674,7.87178,233.3,5.2,7.9,High Muffles,HM
2018-10-20 13:00:00,63.01423,1.10062,5.73294,7.42053,234.2,5.4,8.3,High Muffles,HM
2018-10-20 14:00:00,67.00563,0.84165,4.72613,6.01665,235.0,5.5,9.1,High Muffles,HM
2018-10-20 15:00:00,65.15961,0.61505,4.9733,5.91637,237.0,5.1,10.5,High Muffles,HM
2018-10-20 16:00:00,61.81681,0.4532,4.16856,4.86345,251.3,5.5,10.7,High Muffles,HM
2018-10-20 17:00:00,57.67573,0.42082,5.02042,5.66567,252.5,5.6,10.6,High Muffles,HM
2018-10-20 18:00:00,60.12046,0.2266,4.56615,4.91359,247.5,5.0,10.6,High Muffles,HM
2018-10-20 19:00:00,58.87315,0.38845,4.46839,5.06401,245.1,4.6,10.6,High Muffles,HM
2018-10-20 20:00:00,56.87745,0.38845,4.16756,4.76318,249.2,4.5,10.7,High Muffles,HM
2018-10-20 21:00:00,53.98369,0.32371,3.41447,3.91082,245.3,4.2,10.7,High Muffles,HM
2018-10-20 22:00:00,56.37853,0.19423,2.96121,3.25902,237.0,4.0,10.8,High Muffles,HM
2018-10-20 23:00:00,56.67788,0.35608,3.11414,3.66013,237.9,4.2,10.9,High Muffles,HM
2018-10-21 00:00:00,52.22082,0.30221,2.14506,2.60845,246.0,3.1,9.2,High Muffles,HM
2018-10-21 01:00:00,,0.73395,1.95126,3.07663,243.5,3.7,9.5,High Muffles,HM
2018-10-21 02:00:00,57.62584,0.67998,1.51567,2.55829,243.6,4.3,9.5,High Muffles,HM
2018-10-21 03:00:00,56.02928,0.45332,1.46191,2.15699,239.2,3.9,9.9,High Muffles,HM
2018-10-21 04:00:00,51.28949,0.51808,1.71375,2.50812,241.0,4.3,10.1,High Muffles,HM
2018-10-21 05:00:00,51.28949,0.38856,1.81202,2.4078,246.0,4.6,10.4,High Muffles,HM
2018-10-21 06:00:00,42.30884,0.45332,2.71597,3.41105,253.8,4.9,10.8,High Muffles,HM
2018-10-21 07:00:00,33.57765,0.6476,5.3275,6.32047,250.8,5.6,10.8,High Muffles,HM
2018-10-21 08:00:00,35.57335,0.93902,4.88066,6.32047,258.2,6.5,11.1,High Muffles,HM
2018-10-21 09:00:00,40.11357,1.03616,4.43074,6.0195,255.1,6.3,11.5,High Muffles,HM
2018-10-21 10:00:00,51.2396,0.6476,3.07019,4.06316,246.8,5.6,11.6,High Muffles,HM
2018-10-21 11:00:00,57.37638,0.6476,2.76921,3.76218,249.0,6.4,12.2,High Muffles,HM
2018-10-21 12:00:00,57.2267,0.8095,2.52097,3.76218,265.1,6.7,12.8,High Muffles,HM
2018-10-21 13:00:00,56.42842,0.61522,3.22016,4.16348,287.8,6.2,13.8,High Muffles,HM
2018-10-21 14:00:00,65.35918,0.35618,2.71443,3.26056,338.9,6.1,13.3,High Muffles,HM
2018-10-21 15:00:00,79.87789,0.29142,1.76031,2.20715,354.9,6.5,11.7,High Muffles,HM
2018-10-21 16:00:00,74.78886,0.19428,2.26039,2.55829,341.4,6.0,10.7,High Muffles,HM
